MsgID.LOCAL_VELOCITY,1522257437.5170732,-0.1000000,-1.0700000,-0.0100000
MsgID.LOCAL_POSITION,1522257437.5173085,0.0625730,-0.9016694,-4.9788513
MsgID.LOCAL_VELOCITY,1522257437.5173085,-0.1064628,-1.0782496,-0.0175958
MsgID.GLOBAL_POSITION,1522257437.7577522,-121.9939444,37.4137407,4.9800000
MsgID.LOCAL_VELOCITY,1522257437.7577522,-0.1000000,0.3200000,-0.0900000
MsgID.LOCAL_POSITION,1522257437.7602136,-0.1506609,-0.8748164,-4.9801850
MsgID.LOCAL_VELOCITY,1522257437.7602136,-0.1087229,0.3241151,-0.0945703
MsgID.GLOBAL_POSITION,1522257438.0078938,-121.9939420,37.4137407,4.9850000
MsgID.LOCAL_VELOCITY,1522257438.0078938,0.0500000,1.0900000,-0.0800000
MsgID.LOCAL_POSITION,1522257438.0102904,-0.1507449,-0.6589153,-4.9855061
MsgID.LOCAL_VELOCITY,1522257438.0102904,0.0520126,1.0986342,-0.0815715
MsgID.GLOBAL_POSITION,1522257438.2579114,-121.9939403,37.4137404,4.9830000
MsgID.LOCAL_VELOCITY,1522257438.2579114,0.1800000,1.1400000,-0.0300000
MsgID.LOCAL_POSITION,1522257438.2603629,-0.1758130,-0.5064994,-4.9831386
MsgID.LOCAL_VELOCITY,1522257438.2603629,0.1864467,1.1410090,-0.0315400
MsgID.STATE,1522257438.4745250,True,True
MsgID.GLOBAL_HOME,1522257438.4748178,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257438.5079472,-121.9939379,37.4137423,4.9730000
MsgID.LOCAL_VELOCITY,1522257438.5079472,0.2100000,0.8600000,-0.0400000
MsgID.LOCAL_POSITION,1522257438.5491762,0.0324473,-0.2947685,-4.9737058
MsgID.LOCAL_VELOCITY,1522257438.5491762,0.2199308,0.8607253,-0.0427293
MsgID.GLOBAL_POSITION,1522257438.7595165,-121.9939348,37.4137431,4.9760000
MsgID.LOCAL_VELOCITY,1522257438.7595165,0.1000000,0.4000000,-0.0500000
MsgID.LOCAL_POSITION,1522257438.7617610,0.1151474,-0.0182591,-4.9764671
MsgID.LOCAL_VELOCITY,1522257438.7617610,0.1088723,0.3996221,-0.0507909
MsgID.GLOBAL_POSITION,1522257439.0089262,-121.9939339,37.4137434,4.8420000
MsgID.LOCAL_VELOCITY,1522257439.0089262,0.0400000,0.2100000,0.9200000
MsgID.LOCAL_POSITION,1522257439.0491152,0.1508157,0.0614103,-4.8428845
MsgID.LOCAL_VELOCITY,1522257439.0491152,0.0491630,0.2127904,0.9258852
MsgID.GLOBAL_POSITION,1522257439.2584136,-121.9939343,37.4137443,4.5350000
MsgID.LOCAL_VELOCITY,1522257439.2584136,0.0200000,0.1000000,1.3900000
MsgID.LOCAL_POSITION,1522257439.2612154,0.2587003,0.0244471,-4.5353575
MsgID.LOCAL_VELOCITY,1522257439.2612154,0.0249305,0.1048354,1.3941336
MsgID.STATE,1522257439.4759772,True,True
MsgID.GLOBAL_HOME,1522257439.4764848,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257439.5095849,-121.9939348,37.4137431,4.1720000
MsgID.LOCAL_VELOCITY,1522257439.5095849,0.0000000,0.0400000,1.5900000
MsgID.LOCAL_POSITION,1522257439.5530791,0.1179996,-0.0167380,-4.1725426
MsgID.LOCAL_VELOCITY,1522257439.5530791,0.0024101,0.0481360,1.5977950
MsgID.GLOBAL_POSITION,1522257439.7589166,-121.9939329,37.4137431,3.7700000
MsgID.LOCAL_VELOCITY,1522257439.7589166,0.0000000,0.0200000,1.7400000
MsgID.LOCAL_POSITION,1522257439.7613270,0.1219900,0.1538801,-3.7705183
MsgID.LOCAL_VELOCITY,1522257439.7613270,-0.0056199,0.0220455,1.7490715
MsgID.GLOBAL_POSITION,1522257440.0090771,-121.9939321,37.4137432,3.3650000
MsgID.LOCAL_VELOCITY,1522257440.0090771,0.0000000,0.0000000,1.7900000
MsgID.LOCAL_POSITION,1522257440.0113375,0.1355007,0.2172825,-3.3650560
MsgID.LOCAL_VELOCITY,1522257440.0113375,-0.0022883,-0.0025968,1.7987050
MsgID.GLOBAL_POSITION,1522257440.2605355,-121.9939320,37.4137432,2.9160000
MsgID.LOCAL_VELOCITY,1522257440.2605355,0.0000000,-0.0200000,1.8500000
MsgID.LOCAL_POSITION,1522257440.2615085,0.1269312,0.2269992,-2.9166417
MsgID.LOCAL_VELOCITY,1522257440.2615085,-0.0010874,-0.0232797,1.8554597
MsgID.STATE,1522257440.4768074,True,True
MsgID.GLOBAL_HOME,1522257440.4772432,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257440.5104635,-121.9939331,37.4137421,2.4900000
MsgID.LOCAL_VELOCITY,1522257440.5104635,0.0000000,-0.0200000,1.7900000
MsgID.LOCAL_POSITION,1522257440.5531261,0.0140796,0.1354089,-2.4901776
MsgID.LOCAL_VELOCITY,1522257440.5531261,-0.0037627,-0.0294960,1.7989724
MsgID.GLOBAL_POSITION,1522257440.7610972,-121.9939334,37.4137416,2.0690000
MsgID.LOCAL_VELOCITY,1522257440.7610972,0.0000000,-0.0200000,1.8200000
MsgID.LOCAL_POSITION,1522257440.7630818,-0.0412435,0.1080798,-2.0687573
MsgID.LOCAL_VELOCITY,1522257440.7630818,0.0056652,-0.0260663,1.8271384
MsgID.GLOBAL_POSITION,1522257441.0096676,-121.9939348,37.4137432,1.5990000
MsgID.LOCAL_VELOCITY,1522257441.0096676,0.0100000,-0.0200000,1.8800000
MsgID.LOCAL_POSITION,1522257441.0121076,0.1318142,-0.0168311,-1.5995191
MsgID.LOCAL_VELOCITY,1522257441.0121076,0.0189582,-0.0219191,1.8838416
MsgID.GLOBAL_POSITION,1522257441.2623279,-121.9939337,37.4137433,1.1250000
MsgID.LOCAL_VELOCITY,1522257441.2623279,0.0100000,-0.0100000,1.8600000
MsgID.LOCAL_POSITION,1522257441.2640769,0.1372598,0.0852003,-1.1144464
MsgID.LOCAL_VELOCITY,1522257441.2640769,0.0126716,-0.0150782,1.8721035
MsgID.STATE,1522257441.4743888,True,True
MsgID.GLOBAL_HOME,1522257441.4745924,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257441.5142546,-121.9939323,37.4137423,0.6450000
MsgID.LOCAL_VELOCITY,1522257441.5142546,0.0000000,-0.0100000,1.8600000
MsgID.LOCAL_POSITION,1522257441.5574379,0.0283211,0.2039128,-0.6458864
MsgID.LOCAL_VELOCITY,1522257441.5574379,0.0025027,-0.0178850,1.8635151
MsgID.GLOBAL_POSITION,1522257441.7609811,-121.9939352,37.4137416,0.1980000
MsgID.LOCAL_VELOCITY,1522257441.7609811,-0.0600000,0.0000000,-0.3100000
MsgID.LOCAL_POSITION,1522257441.7631674,-0.0452469,-0.0511555,-0.1991876
MsgID.LOCAL_VELOCITY,1522257441.7631674,-0.0612281,-0.0073590,-0.3153428
MsgID.GLOBAL_POSITION,1522257442.0130162,-121.9939339,37.4137423,0.1650000
MsgID.LOCAL_VELOCITY,1522257442.0130162,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257442.0137918,0.0317424,0.0635316,-0.1654138
MsgID.LOCAL_VELOCITY,1522257442.0137918,-0.0008562,-0.0000308,0.0047298
MsgID.GLOBAL_POSITION,1522257442.2618444,-121.9939324,37.4137433,0.1340000
MsgID.LOCAL_VELOCITY,1522257442.2618444,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257442.2642362,0.1393230,0.1969900,-0.1339819
MsgID.LOCAL_VELOCITY,1522257442.2642362,0.0000067,-0.0000004,0.0000175
MsgID.STATE,1522257442.4762576,True,True
MsgID.GLOBAL_HOME,1522257442.4776418,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257442.5210991,-121.9939331,37.4137433,0.1100000
MsgID.LOCAL_VELOCITY,1522257442.5210991,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257442.5215445,0.1439343,0.1333290,-0.1101865
MsgID.LOCAL_VELOCITY,1522257442.5215445,-0.0000092,0.0000008,0.0000046
MsgID.GLOBAL_POSITION,1522257442.7611411,-121.9939324,37.4137435,0.0930000
MsgID.LOCAL_VELOCITY,1522257442.7611411,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257442.7632949,0.1614354,0.1925714,-0.0936064
MsgID.LOCAL_VELOCITY,1522257442.7632949,-0.0000092,0.0000008,0.0000046
MsgID.GLOBAL_POSITION,1522257443.0131187,-121.9939315,37.4137446,0.0850000
MsgID.LOCAL_VELOCITY,1522257443.0131187,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257443.0153360,0.2856310,0.2709680,-0.0851842
MsgID.LOCAL_VELOCITY,1522257443.0153360,-0.0000092,0.0000008,0.0000046
MsgID.GLOBAL_POSITION,1522257443.2622833,-121.9939337,37.4137449,0.0820000
MsgID.LOCAL_VELOCITY,1522257443.2622833,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257443.2644434,0.3131632,0.0751007,-0.0826613
MsgID.LOCAL_VELOCITY,1522257443.2644434,0.0000067,-0.0000004,0.0000175
MsgID.STATE,1522257443.4754353,True,True
MsgID.GLOBAL_HOME,1522257443.4757640,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257443.5141423,-121.9939348,37.4137435,0.0820000
MsgID.LOCAL_VELOCITY,1522257443.5141423,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257443.5570149,0.1583245,-0.0129092,-0.0825000
MsgID.LOCAL_VELOCITY,1522257443.5570149,-0.0000092,0.0000008,0.0000046
MsgID.GLOBAL_POSITION,1522257443.7620316,-121.9939323,37.4137434,0.0820000
MsgID.LOCAL_VELOCITY,1522257443.7620316,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257443.7676239,0.1488043,0.2015535,-0.0825000
MsgID.LOCAL_VELOCITY,1522257443.7676239,0.0000067,-0.0000004,0.0000175
MsgID.GLOBAL_POSITION,1522257444.0140674,-121.9939334,37.4137423,0.0820000
MsgID.LOCAL_VELOCITY,1522257444.0140674,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257444.0177445,0.0347174,0.1037026,-0.0825000
MsgID.LOCAL_VELOCITY,1522257444.0177445,0.0000068,-0.0000004,0.0000175
MsgID.GLOBAL_POSITION,1522257444.2644460,-121.9939327,37.4137425,0.0820000
MsgID.LOCAL_VELOCITY,1522257444.2644460,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257444.2666104,0.0571209,0.1768114,-0.0825000
MsgID.LOCAL_VELOCITY,1522257444.2666104,-0.0000093,0.0000008,0.0000047
MsgID.STATE,1522257444.4784412,True,True
MsgID.GLOBAL_HOME,1522257444.4793363,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257444.5211487,-121.9939320,37.4137439,0.0820000
MsgID.LOCAL_VELOCITY,1522257444.5211487,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257444.5215268,0.2163963,0.2246709,-0.0823998
MsgID.LOCAL_VELOCITY,1522257444.5215268,0.0000068,-0.0000004,0.0000176
MsgID.GLOBAL_POSITION,1522257444.7646306,-121.9939335,37.4137445,0.0800000
MsgID.LOCAL_VELOCITY,1522257444.7646306,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257444.7669201,0.2763372,0.0963348,-0.0803362
MsgID.LOCAL_VELOCITY,1522257444.7669201,0.0000067,-0.0000004,0.0000175
MsgID.GLOBAL_POSITION,1522257445.0155549,-121.9939333,37.4137427,0.0720000
MsgID.LOCAL_VELOCITY,1522257445.0155549,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257445.0177817,0.0711230,0.1216978,-0.0723804
MsgID.LOCAL_VELOCITY,1522257445.0177817,0.0000069,-0.0000005,0.0000176
MsgID.GLOBAL_POSITION,1522257445.2644911,-121.9939316,37.4137429,0.0570000
MsgID.LOCAL_VELOCITY,1522257445.2644911,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257445.2666152,0.1045601,0.2692295,-0.0566526
MsgID.LOCAL_VELOCITY,1522257445.2666152,0.0000068,-0.0000004,0.0000175
MsgID.STATE,1522257445.4763851,True,True
MsgID.GLOBAL_HOME,1522257445.4768195,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1522257445.5170774,-121.9939321,37.4137446,0.0330000
MsgID.LOCAL_VELOCITY,1522257445.5170774,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257445.5175147,0.2905980,0.2171065,-0.0327107
MsgID.LOCAL_VELOCITY,1522257445.5175147,0.0000069,-0.0000004,0.0000176
MsgID.GLOBAL_POSITION,1522257445.7667601,-121.9939320,37.4137435,0.0050000
MsgID.LOCAL_VELOCITY,1522257445.7667601,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257445.7681797,0.1689506,0.2259127,-0.0055809
MsgID.LOCAL_VELOCITY,1522257445.7681797,-0.0000091,0.0000007,0.0000046
MsgID.GLOBAL_POSITION,1522257446.0166085,-121.9939341,37.4137435,-0.0240000
MsgID.LOCAL_VELOCITY,1522257446.0166085,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257446.0572510,0.1695456,0.0423596,0.0248434
MsgID.LOCAL_VELOCITY,1522257446.0572510,0.0000068,-0.0000004,0.0000175
MsgID.GLOBAL_POSITION,1522257446.2656379,-121.9939345,37.4137434,-0.0500000
MsgID.LOCAL_VELOCITY,1522257446.2656379,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1522257446.2681777,0.1551231,0.0143578,0.0506462
MsgID.LOCAL_VELOCITY,1522257446.2681777,0.0000000,0.0000000,-0.0000000
